employee_id,name,age,gender,city,department,salary,join_date,years_experience
1482,Talha,20.0,Female,Multan,Marketing,170688.0,2021-05-21,6.0
1143,Sadia,27.0,Male,Islamabad,Operations,127510.62442040186,2019-08-27,1.8
1448,Rizwan,25.0,Female,Sialkot,Finance,78928.0,Unknown,11.4
1248,Omar,24.0,Female,Unknown,Engineering,40920.0,2025-04-08,13.5
1672,Hamza,48.0,Male,Faisalabad,Engineering,127510.62442040186,2022-03-15,6.3
1561,Rabia,39.21563342318059,Male,Peshawar,Finance,186556.0,2024-06-04,13.1
1069,Talha,51.0,Unknown,Islamabad,Operations,74774.0,2024-04-24,1.7
1696,Ali,38.0,Male,Peshawar,Operations,119813.0,2018-04-29,9.2
1496,Sara,36.0,Female,Multan,Finance,127510.62442040186,2021-01-16,9.3
1475,Sara,56.0,Female,Peshawar,Finance,47867.0,Unknown,14.4
1161,Ali,31.0,Male,Sialkot,Sales,103623.0,2025-11-23,9.72381679389313
1139,Sara,39.21563342318059,Male,Multan,Operations,75436.0,Unknown,16.2
1117,Mariam,26.0,Female,Peshawar,Engineering,127510.62442040186,2020-07-15,9.72381679389313
1256,Asad,39.21563342318059,Female,Faisalabad,Sales,162037.0,2020-03-10,9.72381679389313
1010,Sadia,27.0,Female,Peshawar,Support,191345.0,2022-04-26,11.9
1038,Noor,58.0,Female,Sialkot,HR,101773.0,2025-12-13,9.72381679389313
1406,Rizwan,57.0,Male,Sialkot,Finance,139014.0,2023-08-19,9.72381679389313
1199,Saad,27.0,Female,Quetta,Engineering,92443.0,2023-05-13,9.72381679389313
1765,Zain,21.0,Male,Peshawar,Marketing,35512.0,2025-03-10,17.1
1351,Talha,39.21563342318059,Female,Lahore,Sales,46984.0,2021-04-06,9.72381679389313
1390,Asad,43.0,Male,Peshawar,Operations,46495.0,2025-04-22,6.4
1472,Iqra,43.0,Male,Lahore,Operations,83636.0,2024-12-13,15.5
1691,Rabia,43.0,Female,Wah Cantt,Support,170521.0,2022-11-20,6.3
1654,Sana,39.21563342318059,Female,Rawalpindi,Finance,127510.62442040186,2019-10-03,1.1
1074,Asad,29.0,Female,Lahore,Finance,127510.62442040186,2021-03-28,2.5
1757,Mahnoor,40.0,Male,Unknown,Sales,106568.0,2025-06-05,6.8
1045,Rizwan,26.0,Female,Karachi,HR,127510.62442040186,2020-10-17,9.1
1518,Sadia,51.0,Male,Peshawar,Unknown,97358.0,2024-08-08,9.1
1212,Saad,46.0,Male,Quetta,Operations,127510.62442040186,2023-04-24,17.0
1258,Fatima,22.0,Female,Quetta,Sales,79094.0,2024-05-05,11.0
1168,Zara,53.0,Male,Karachi,Finance,127510.62442040186,2021-01-29,9.72381679389313
1461,Ali,31.0,Female,Rawalpindi,Marketing,149928.0,2020-08-11,3.0
1419,Adeel,27.0,Female,Rawalpindi,Marketing,127510.62442040186,2018-01-05,10.4
1333,Rabia,51.0,Female,Peshawar,Operations,52201.0,2025-12-16,9.72381679389313
1516,Junaid,30.0,Unknown,Rawalpindi,Support,77499.0,2020-01-03,8.4
1107,Omar,39.21563342318059,Male,Faisalabad,Finance,127510.62442040186,2020-10-23,2.2
1078,Omar,26.0,Male,Karachi,Unknown,110554.0,2024-03-03,9.1
1124,Iqra,34.0,Female,Faisalabad,HR,53894.0,2018-06-23,0.4
1566,Sara,36.0,Female,Lahore,HR,139528.0,2021-05-19,9.72381679389313
1421,Hamza,50.0,Male,Multan,HR,102582.0,2018-01-23,11.6
1505,Kashif,37.0,Male,Wah Cantt,Marketing,83430.0,Unknown,9.72381679389313
1222,Bilal,29.0,Male,Rawalpindi,Marketing,132832.0,Unknown,18.3
1714,Anum,51.0,Female,Peshawar,Marketing,127510.62442040186,2021-07-17,1.3
1068,Fahad,38.0,Female,Multan,Sales,83329.0,2020-10-31,2.3
1682,Kashif,32.0,Female,Multan,Marketing,197006.0,2024-09-25,3.0
1550,Talha,56.0,Male,Multan,Support,127510.62442040186,2025-08-15,18.4
1643,Zain,52.0,Female,Rawalpindi,Support,67405.0,2019-03-28,2.7
1280,Fatima,25.0,Male,Sialkot,Operations,127510.62442040186,2025-02-11,6.2
1245,Hamza,34.0,Male,Lahore,Engineering,151858.0,2022-05-22,9.72381679389313
1044,Sadia,24.0,Female,Islamabad,HR,217545.0,2023-07-18,4.9
1774,Ayesha,41.0,Male,Multan,Engineering,189091.0,2019-03-19,0.2
1402,Ali,40.0,Female,Karachi,Operations,107529.0,2019-07-05,17.6
1792,Noor,48.0,Female,Karachi,Support,165427.0,2021-01-23,0.5
1715,Rizwan,50.0,Female,Sialkot,Marketing,152525.0,2018-03-27,5.8
1187,Mariam,37.0,Female,Quetta,HR,110760.0,2025-09-28,6.3
1674,Saad,35.0,Female,Sialkot,Finance,202496.0,2025-09-07,10.7
1393,Iqra,39.21563342318059,Female,Wah Cantt,HR,136720.0,2025-01-25,8.7
1468,Mariam,30.0,Male,Peshawar,Sales,198874.0,2018-09-02,9.72381679389313
1785,Adeel,47.0,Female,Quetta,Marketing,84713.0,2023-12-22,13.9
1632,Junaid,39.21563342318059,Female,Sialkot,Operations,117892.0,2021-01-16,9.72381679389313
1183,Fatima,39.21563342318059,Female,Wah Cantt,Sales,127510.62442040186,2023-05-22,9.72381679389313
1255,Noor,31.0,Female,Quetta,Sales,180467.0,2023-06-29,2.8
1425,Rabia,28.0,Female,Peshawar,Operations,61287.0,2023-09-14,9.72381679389313
1179,Asad,27.0,Female,Islamabad,Support,127510.62442040186,2022-02-06,9.72381679389313
1627,Asad,57.0,Female,Lahore,HR,93856.0,2018-01-11,5.3
1799,Noor,45.0,Female,Lahore,Marketing,183787.0,2019-07-24,19.5
1304,Sana,54.0,Female,Karachi,Operations,136811.0,2020-01-07,6.4
1728,Talha,55.0,Male,Rawalpindi,Sales,127510.62442040186,2024-11-05,14.0
1717,Rabia,44.0,Female,Islamabad,Operations,198012.0,2021-03-02,13.3
1355,Noor,48.0,Female,Islamabad,Finance,159360.0,2020-04-21,6.0
1467,Fahad,27.0,Female,Lahore,Support,187325.0,Unknown,3.1
1661,Zain,38.0,Female,Quetta,Marketing,127510.62442040186,Unknown,1.9
1294,Saad,40.0,Male,Rawalpindi,Sales,54578.0,Unknown,2.2
1093,Kashif,36.0,Male,Multan,Operations,54362.0,Unknown,6.0
1754,Kashif,22.0,Male,Sialkot,Marketing,206195.0,2018-01-03,18.7
1040,Adeel,39.0,Male,Lahore,Marketing,180335.0,2020-02-25,13.3
1589,Saad,57.0,Female,Quetta,Finance,216497.0,2020-04-24,9.72381679389313
1473,Omar,24.0,Male,Rawalpindi,Unknown,179563.0,2024-11-16,6.5
1471,Iqra,42.0,Male,Faisalabad,Operations,127510.62442040186,2019-09-27,5.9
1502,Noor,39.21563342318059,Male,Rawalpindi,Finance,193693.0,2023-01-14,2.6
1582,Mahnoor,54.0,Female,Quetta,Sales,39303.0,2021-10-21,6.8
1336,Hira,48.0,Female,Faisalabad,Marketing,125242.0,2020-11-25,5.7
1538,Usman,30.0,Female,Lahore,Operations,127510.62442040186,2021-12-05,6.4
1252,Kashif,27.0,Female,Peshawar,Support,191492.0,2024-11-08,11.7
1619,Waleed,38.0,Female,Wah Cantt,Finance,183172.0,2021-10-19,14.6
1408,Zara,22.0,Female,Sialkot,Sales,104299.0,2020-08-16,9.72381679389313
1065,Fatima,36.0,Female,Rawalpindi,Support,127510.62442040186,2025-09-27,3.8
1456,Hamza,29.0,Male,Islamabad,HR,125147.0,2023-04-06,0.2
1007,Mariam,40.0,Female,Rawalpindi,Support,140162.0,2018-09-29,9.72381679389313
1206,Ayesha,31.0,Male,Peshawar,Marketing,93376.0,2018-04-04,9.72381679389313
1282,Ayesha,20.0,Male,Islamabad,Unknown,127510.62442040186,2023-10-20,3.3
1469,Mahnoor,26.0,Female,Sialkot,Support,181368.0,2022-12-02,0.4
1701,Rizwan,44.0,Male,Karachi,Support,58651.0,Unknown,3.7
1733,Kashif,41.0,Unknown,Karachi,Sales,126838.0,Unknown,13.4
1514,Fahad,32.0,Male,Karachi,Operations,216329.0,2019-05-22,2.3
1207,Noor,54.0,Female,Lahore,Marketing,125743.0,2021-02-03,18.7
1601,Mariam,57.0,Unknown,Islamabad,Finance,46593.0,2023-04-12,9.72381679389313
1786,Hira,47.0,Female,Quetta,HR,175369.0,2019-09-01,4.9
1588,Usman,39.21563342318059,Male,Islamabad,Marketing,162655.0,2018-01-27,3.6
1618,Anum,21.0,Female,Quetta,Marketing,118943.0,2018-01-18,19.5
1162,Fatima,51.0,Female,Peshawar,Marketing,153500.0,2025-12-31,19.9
1486,Anum,41.0,Female,Wah Cantt,Sales,127510.62442040186,2018-02-16,9.72381679389313
1680,Mahnoor,40.0,Female,Peshawar,Support,127510.62442040186,2021-09-03,4.0
1726,Ali,48.0,Male,Multan,Sales,57224.0,2021-07-13,19.6
1442,Mariam,37.0,Male,Multan,Marketing,165749.0,2020-05-12,14.0
1317,Omar,30.0,Female,Sialkot,Finance,127510.62442040186,2024-11-18,14.1
1133,Kashif,26.0,Male,Rawalpindi,Sales,45260.0,2025-12-08,9.72381679389313
1211,Iqra,57.0,Female,Lahore,Unknown,47290.0,2025-03-20,15.7
1398,Zain,46.0,Male,Islamabad,Marketing,127510.62442040186,2020-11-01,9.72381679389313
1070,Ayesha,55.0,Female,Multan,Operations,153099.0,Unknown,19.8
1760,Asad,39.21563342318059,Female,Sialkot,Sales,217722.0,2019-05-27,7.4
1489,Sana,56.0,Female,Lahore,Support,57302.0,2023-08-18,15.5
1428,Sara,31.0,Male,Lahore,Finance,127510.62442040186,2021-03-17,9.72381679389313
1549,Omar,51.0,Male,Peshawar,HR,187244.0,2019-08-24,9.1
1132,Fahad,55.0,Male,Wah Cantt,HR,127510.62442040186,2023-05-03,3.0
1113,Sadia,55.0,Female,Peshawar,Sales,143478.0,2023-02-01,8.3
1160,Kashif,39.21563342318059,Male,Peshawar,Finance,139342.0,2025-04-14,5.0
1400,Sana,41.0,Male,Faisalabad,Marketing,61226.0,2024-12-12,18.0
1420,Sadia,22.0,Female,Sialkot,Support,134938.0,Unknown,2.0
1334,Rizwan,56.0,Female,Rawalpindi,Finance,50106.0,2018-05-16,1.0
1175,Junaid,30.0,Male,Sialkot,Unknown,115882.0,2018-04-05,9.72381679389313
1011,Adeel,36.0,Male,Peshawar,Engineering,127510.62442040186,2020-12-28,2.2
1530,Rizwan,41.0,Female,Peshawar,HR,183096.0,2024-03-24,9.72381679389313
1377,Saad,52.0,Female,Islamabad,Operations,87661.0,2024-12-31,13.7
1058,Mahnoor,22.0,Female,Rawalpindi,Support,127510.62442040186,2025-04-06,0.3
1465,Sana,44.0,Male,Islamabad,Support,127510.62442040186,2019-05-16,9.6
1536,Amna,58.0,Male,Sialkot,Support,127510.62442040186,2025-05-23,0.4
1675,Sadia,48.0,Male,Islamabad,Finance,113876.0,2020-08-22,4.2
1298,Sadia,48.0,Female,Lahore,Support,156121.0,2019-07-27,0.2
1238,Usman,39.0,Male,Karachi,Operations,121387.0,2021-10-03,9.72381679389313
1210,Omar,39.21563342318059,Male,Islamabad,HR,127510.62442040186,2020-06-24,6.0
1290,Usman,20.0,Male,Sialkot,Marketing,201708.0,2021-10-04,15.2
1395,Ayesha,38.0,Male,Multan,Engineering,134985.0,2025-05-30,9.72381679389313
1071,Fahad,39.21563342318059,Female,Multan,Operations,104375.0,2019-10-06,3.5
1203,Kashif,56.0,Female,Sialkot,Finance,40706.0,2020-11-08,9.72381679389313
1191,Ayesha,28.0,Female,Islamabad,HR,206151.0,2023-05-10,15.1
1500,Waleed,39.0,Male,Faisalabad,Engineering,199047.0,2022-05-05,18.9
1617,Zain,55.0,Male,Rawalpindi,Finance,132757.0,2024-01-21,10.7
1705,Kashif,56.0,Female,Karachi,HR,166974.0,2019-04-12,3.6
1032,Iqra,22.0,Unknown,Islamabad,Finance,147666.0,2018-06-21,7.3
1181,Usman,39.21563342318059,Male,Islamabad,Sales,196611.0,2024-08-28,9.72381679389313
